words,word_players,match_id,team_name,outcome,goals_scored,goals_conceded,season_half
Pass-Ball Receipt-Carry,João Maria Lobo Alves Palhinha Gonçalves-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry-Pass-Ball Receipt,Manuel Neuer-Manuel Neuer-Manuel Neuer-Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Manuel Neuer-Min Jae Kim-Min Jae Kim-Min Jae Kim-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Min Jae Kim-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Manuel Neuer-Manuel Neuer,3949504,Bayern Munich,Won,6,1,First half
Duel,João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Pressure,Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Block,Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Pass,Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pass,Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Miscontrol,Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Pressure-Ball Receipt,Manuel Neuer-Manuel Neuer-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Konrad Laimer-Konrad Laimer-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Manuel Neuer-Manuel Neuer-Manuel Neuer-Min Jae Kim-Min Jae Kim-Min Jae Kim-Alphonso Davies-Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Pressure,João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pressure-Foul Committed,Alphonso Davies-Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Pressure,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt,Mathys Tel-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Thomas Müller-Harry Kane-Harry Kane-Harry Kane-Mathys Tel-Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Manuel Neuer-Michael Olise-Michael Olise-Michael Olise-Thomas Müller-Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry,Alphonso Davies-Min Jae Kim-Min Jae Kim-Manuel Neuer-Manuel Neuer,3949504,Bayern Munich,Won,6,1,First half
Duel,João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Shot,Dayotchanculle Upamecano-Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Pass-Ball Receipt-Duel,Mathys Tel-Michael Olise-Michael Olise-Thomas Müller-Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Shot,Manuel Neuer-Harry Kane-Joshua Kimmich-Joshua Kimmich-Harry Kane-Harry Kane-Thomas Müller-Thomas Müller-Harry Kane-Harry Kane-Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Interception,Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Pressure,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pressure,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pressure-Pressure-Foul Committed,Mathys Tel-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Pressure,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pressure,Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Dispossessed,Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Alphonso Davies-Thomas Müller-Thomas Müller-Thomas Müller-Manuel Neuer-Manuel Neuer-Manuel Neuer-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Konrad Laimer-Konrad Laimer-Konrad Laimer-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Thomas Müller-Thomas Müller-Thomas Müller-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Min Jae Kim-Min Jae Kim-Min Jae Kim-Mathys Tel-Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Duel,João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Pressure-Foul Committed,Konrad Laimer-Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol-Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Joshua Kimmich-Thomas Müller-Thomas Müller-Thomas Müller-Konrad Laimer-Konrad Laimer-Konrad Laimer-Michael Olise-Michael Olise-Michael Olise-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Konrad Laimer-Konrad Laimer-Konrad Laimer-Michael Olise-Michael Olise-Michael Olise-Konrad Laimer-Konrad Laimer-Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,João Maria Lobo Alves Palhinha Gonçalves-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Joshua Kimmich-Joshua Kimmich,3949504,Bayern Munich,Won,6,1,First half
Pressure,Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Pressure,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Min Jae Kim-Min Jae Kim-Min Jae Kim-Mathys Tel-Mathys Tel-Mathys Tel-Alphonso Davies-Alphonso Davies-Alphonso Davies-Harry Kane-Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Harry Kane-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Joshua Kimmich-Joshua Kimmich,3949504,Bayern Munich,Won,6,1,First half
Pressure,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Dayotchanculle Upamecano-Manuel Neuer-Min Jae Kim-Min Jae Kim-Min Jae Kim-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Min Jae Kim-Min Jae Kim-Min Jae Kim-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pressure,Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Min Jae Kim-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Konrad Laimer-Konrad Laimer-Konrad Laimer-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Thomas Müller-Thomas Müller-Thomas Müller-Michael Olise-Michael Olise-Michael Olise-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Michael Olise-Michael Olise-Michael Olise-Thomas Müller-Thomas Müller-Thomas Müller-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Thomas Müller-Thomas Müller-Thomas Müller-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pass-Injury Stoppage-Referee Ball-Drop,Min Jae Kim-Manuel Neuer-Unknown,3949504,Bayern Munich,Won,6,1,First half
Pressure,Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Pressure,Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
50/50,Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pressure,Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Pressure,Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,Mathys Tel-Mathys Tel-Mathys Tel-Min Jae Kim-Min Jae Kim-Min Jae Kim-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Min Jae Kim-Min Jae Kim-Min Jae Kim-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Dayotchanculle Upamecano-Manuel Neuer-Manuel Neuer-Manuel Neuer-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Min Jae Kim-Min Jae Kim-Min Jae Kim,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Thomas Müller-Mathys Tel-Mathys Tel-Mathys Tel-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Konrad Laimer-Konrad Laimer-Konrad Laimer-Michael Olise-Michael Olise-Michael Olise-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Alphonso Davies-Alphonso Davies-Alphonso Davies-Mathys Tel-Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry,Konrad Laimer-Dayotchanculle Upamecano-Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Min Jae Kim-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Thomas Müller-Thomas Müller-Thomas Müller-Harry Kane-Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Pressure,Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Foul Won-Pass-Ball Receipt,Michael Olise-Michael Olise-Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Dribble-Carry,Michael Olise-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Michael Olise-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pressure,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pressure,Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pressure,Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pressure,Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Dribble,Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry,Thomas Müller-Thomas Müller-Thomas Müller-Harry Kane-Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Pass,Joshua Kimmich,3949504,Bayern Munich,Won,6,1,First half
Foul Won-Shot,Harry Kane-Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Manuel Neuer-Manuel Neuer-Manuel Neuer-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Min Jae Kim-Min Jae Kim-Min Jae Kim-Alphonso Davies-Alphonso Davies-Alphonso Davies-Mathys Tel-Mathys Tel-Mathys Tel-Thomas Müller-Thomas Müller-Thomas Müller-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Alphonso Davies-Alphonso Davies-Alphonso Davies-Thomas Müller-Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pass,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry,João Maria Lobo Alves Palhinha Gonçalves-Dayotchanculle Upamecano-Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pressure,Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Clearance,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Clearance,Joshua Kimmich,3949504,Bayern Munich,Won,6,1,First half
Block-Goal Keeper,Dayotchanculle Upamecano-Manuel Neuer,3949504,Bayern Munich,Won,6,1,First half
Dribble,Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Dayotchanculle Upamecano-Manuel Neuer-Manuel Neuer-Manuel Neuer-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Michael Olise-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pressure,Kingsley Coman,3949504,Bayern Munich,Won,6,1,First half
Pressure,Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pressure,Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pressure,Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pressure,Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Pressure,Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Goal Keeper-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Manuel Neuer-Dayotchanculle Upamecano-Manuel Neuer-Manuel Neuer-Manuel Neuer-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry-Dribble,Konrad Laimer-Konrad Laimer-Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Foul Committed,Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Clearance-Pressure,Dayotchanculle Upamecano-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pressure,Kingsley Coman,3949504,Bayern Munich,Won,6,1,First half
Clearance-Ball Recovery-Carry-Pass-Ball Receipt,Min Jae Kim-Thomas Müller-Thomas Müller-Thomas Müller-Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Pressure,Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Pressure,João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Clearance,João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Dribbled Past,Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Pressure-Ball Receipt,Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Manuel Neuer-Manuel Neuer-Manuel Neuer-Konrad Laimer-Konrad Laimer-Konrad Laimer-Manuel Neuer-Manuel Neuer-Manuel Neuer-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Konrad Laimer-Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Miscontrol,Alphonso Davies-Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Carry-Pass,Min Jae Kim-Min Jae Kim-Min Jae Kim,3949504,Bayern Munich,Won,6,1,First half
Pressure,Kingsley Coman,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Manuel Neuer-Min Jae Kim-Min Jae Kim-Manuel Neuer-Manuel Neuer-Manuel Neuer-Michael Olise-Michael Olise-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Manuel Neuer-Manuel Neuer-Manuel Neuer-Harry Kane-Harry Kane-Harry Kane-Thomas Müller-Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Pressure-Ball Receipt,Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Michael Olise-Michael Olise-Kingsley Coman-Kingsley Coman-Harry Kane-Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Duel,Konrad Laimer-Konrad Laimer-Konrad Laimer-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Michael Olise-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry,Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Block-Pass,João Maria Lobo Alves Palhinha Gonçalves-Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,João Maria Lobo Alves Palhinha Gonçalves-Thomas Müller-Thomas Müller-Thomas Müller-Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery,Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Pressure-Ball Receipt,Dayotchanculle Upamecano-Min Jae Kim-Min Jae Kim-Min Jae Kim-Alphonso Davies-Alphonso Davies-Alphonso Davies-Mathys Tel-Mathys Tel,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry,Michael Olise-Dayotchanculle Upamecano-Dayotchanculle Upamecano,3949504,Bayern Munich,Won,6,1,First half
Foul Won-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Alphonso Davies-Min Jae Kim-Alphonso Davies-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Konrad Laimer-Konrad Laimer-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Michael Olise-Michael Olise,3949504,Bayern Munich,Won,6,1,First half
Pass,Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Duel-Carry,Alphonso Davies-Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Pressure,Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Pressure,Joshua Kimmich,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry-Pass-Ball Receipt,Mathys Tel-Mathys Tel-Mathys Tel-Joshua Kimmich,3949504,Bayern Munich,Won,6,1,First half
Pressure,Thomas Müller,3949504,Bayern Munich,Won,6,1,First half
Pass,Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Miscontrol,Alphonso Davies-Min Jae Kim-Min Jae Kim-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Michael Olise-Michael Olise-Michael Olise-Harry Kane-Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Foul Won-Substitution,Kingsley Coman-Kingsley Coman,3949504,Bayern Munich,Won,6,1,First half
Interception-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Min Jae Kim-Min Jae Kim-Min Jae Kim-Konrad Laimer-Konrad Laimer-Konrad Laimer-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Kingsley Coman-Kingsley Coman,3949504,Bayern Munich,Won,6,1,First half
Pressure,Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Pass-Pressure,Min Jae Kim-Kingsley Coman,3949504,Bayern Munich,Won,6,1,First half
Pressure,Harry Kane,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,Harry Kane-Harry Kane-Harry Kane-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Michael Olise-Michael Olise-Michael Olise-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Min Jae Kim-Min Jae Kim-Min Jae Kim-Kingsley Coman-Kingsley Coman-Kingsley Coman-Alphonso Davies-Alphonso Davies-Alphonso Davies,3949504,Bayern Munich,Won,6,1,First half
Pass,Manuel Neuer,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,João Maria Lobo Alves Palhinha Gonçalves-Min Jae Kim-Min Jae Kim-Min Jae Kim-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Michael Olise-Michael Olise-Michael Olise-Konrad Laimer-Konrad Laimer-Konrad Laimer-Michael Olise-Michael Olise-Michael Olise-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Min Jae Kim-Min Jae Kim-Min Jae Kim-Manuel Neuer-Manuel Neuer-Manuel Neuer-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Dayotchanculle Upamecano-Manuel Neuer-Manuel Neuer,3949504,Bayern Munich,Won,6,1,First half
Pass-Ball Receipt-Carry,Konrad Laimer-João Maria Lobo Alves Palhinha Gonçalves-João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Duel-Ball Recovery-Carry-Pass-Ball Receipt-Carry,Konrad Laimer-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Konrad Laimer-Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Pressure,Konrad Laimer,3949504,Bayern Munich,Won,6,1,First half
Pressure,Joshua Kimmich,3949504,Bayern Munich,Won,6,1,First half
Pressure,Sacha Boey,3949504,Bayern Munich,Won,6,1,First half
Dribble,Kingsley Coman,3949504,Bayern Munich,Won,6,1,First half
Pass,Min Jae Kim,3949504,Bayern Munich,Won,6,1,First half
Pressure,João Maria Lobo Alves Palhinha Gonçalves,3949504,Bayern Munich,Won,6,1,First half
Dispossessed,Kingsley Coman,3949504,Bayern Munich,Won,6,1,First half
Ball Receipt-Carry,Kingsley Coman-Kingsley Coman,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Carry-Pass,Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro-Raphaël Adelino José Guerreiro,3949504,Bayern Munich,Won,6,1,First half
Dribble,Jamal Musiala,3949504,Bayern Munich,Won,6,1,First half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Dribble-Carry,Serge Gnabry-Serge Gnabry-Serge Gnabry-Sacha Boey-Sacha Boey-Sacha Boey-Joshua Kimmich-Joshua Kimmich-Joshua Kimmich-Serge Gnabry-Serge Gnabry-Serge Gnabry-Jamal Musiala-Jamal Musiala-Jamal Musiala-Jamal Musiala,3949504,Bayern Munich,Won,6,1,First half
